country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,rain_1h,rain_3h,timezone,cloud,description,region,population
NG,Epe,6.67,4,306.07,306.07,306.07,1010,56,1010,1008,1.34,205,1708495173,1708538170,,,3600,23,few clouds,Lagos,19591
NG,Ebute Ikorodu,6.55,3.52,303.29,303.29,303.29,1010,72,1010,1009,2.25,199,1708495283,1708538291,,,3600,37,scattered clouds,Lagos,683540
NG,Epe,6.44,4.12,303.3,303.3,303.3,1010,70,1010,1009,1.56,222,1708495134,1708538152,,,3600,52,broken clouds,Lagos,3405
NG,Epe,6.43,3.98,303.8,303.8,303.8,1010,67,1010,1009,1.43,209,1708495167,1708538186,,,3600,37,scattered clouds,Lagos,4361
NG,Epe,6.43,3.98,303.8,303.8,303.8,1010,67,1010,1009,1.43,209,1708495167,1708538186,,,3600,37,scattered clouds,Lagos,4361
NG,Epe,6.44,4.12,303.3,303.3,303.3,1010,70,1010,1009,1.56,222,1708495134,1708538152,,,3600,52,broken clouds,Lagos,3405
NG,Otta,6.67,3.8,306.5,306.5,306.5,1010,54,1010,1009,1.39,207,1708495221,1708538218,,,3600,26,scattered clouds,Lagos,10769
NG,Lagos,6.5,3.75,303.29,303.29,303.29,1010,57,1010,1009,2.14,217,1708495225,1708538238,,,3600,29,scattered clouds,Lagos,8289
NG,Ketu Adieowe,6.45,3.1,303.3,303.3,303.3,1009,63,1009,1009,2.07,221,1708495379,1708538396,,,3600,39,scattered clouds,Lagos,151436
NG,Epe,6.52,3.97,304.92,304.92,304.92,1010,60,1010,1008,1.61,199,1708495174,1708538184,,,3600,39,scattered clouds,Lagos,17917
NG,Lagos,6.44,3.82,304.36,304.36,304.36,1010,64,1010,1009,1.77,218,1708495206,1708538224,,,3600,36,scattered clouds,Lagos,4553
NG,Lagos,6.44,3.82,304.36,304.36,304.36,1010,64,1010,1009,1.77,218,1708495206,1708538224,,,3600,36,scattered clouds,Lagos,4553
NG,Ebute Ikorodu,6.67,3.58,303.09,303.09,303.09,1010,58,1010,1005,1.55,206,1708495274,1708538271,,,3600,30,scattered clouds,Lagos,72292
NG,Lagos,6.59,3.65,303.25,303.25,303.25,1010,61,1010,1008,1.86,207,1708495254,1708538258,,,3600,31,scattered clouds,Lagos,11158
NG,Ketu Adieowe,6.45,3.16,303.32,303.32,303.32,1009,63,1009,1009,2.05,219,1708495365,1708538382,,,3600,38,scattered clouds,Lagos,358626
NG,Otta,6.68,3.73,302.96,302.96,302.96,1010,54,1010,1003,1.38,207,1708495238,1708538235,,,3600,27,scattered clouds,Lagos,11634
NG,Ebute Ikorodu,6.56,3.6,303.33,303.33,303.33,1010,66,1010,1010,2.07,204,1708495264,1708538271,,,3600,33,scattered clouds,Lagos,39804
NG,Epe,6.5,4.07,304.24,304.24,304.24,1010,64,1010,1009,1.62,207,1708495149,1708538161,,,3600,51,broken clouds,Lagos,3992
NG,Epe,6.42,4.17,302.9,302.9,302.9,1010,72,1010,1010,1.62,230,1708495121,1708538141,,,3600,57,broken clouds,Lagos,3977
NG,Ejirin,6.65,3.91,306.07,306.07,306.07,1010,55,1010,1008,1.41,206,1708495194,1708538193,,,3600,26,scattered clouds,Lagos,12070
NG,Epe,6.4,4.27,302.55,302.55,302.55,1010,75,1010,1009,1.75,238,1708495096,1708538118,,,3600,65,broken clouds,Lagos,5689
NG,Ebute Ikorodu,6.59,3.56,303.23,303.23,303.23,1010,66,1010,1008,1.98,203,1708495275,1708538279,,,3600,34,scattered clouds,Lagos,91138
NG,Ebute Ikorodu,6.55,3.52,303.29,303.29,303.29,1010,72,1010,1009,2.25,199,1708495283,1708538291,,,3600,37,scattered clouds,Lagos,683540
NG,Ebute Ikorodu,6.55,3.54,303.29,303.29,303.29,1010,71,1010,1009,2.22,200,1708495278,1708538286,,,3600,36,scattered clouds,Lagos,477733
NG,Epe,6.57,4.12,304.67,304.67,304.67,1010,63,1010,1009,1.57,216,1708495140,1708538146,,,3600,47,scattered clouds,Lagos,2955
NG,Ketu Adieowe,6.5,3.12,303.27,303.27,303.27,1009,57,1009,1008,2.2,215,1708495377,1708538389,,,3600,39,scattered clouds,Lagos,353284
NG,Ebute Ikorodu,6.57,3.59,303.2,303.2,303.2,1010,66,1010,1007,2.04,204,1708495267,1708538273,,,3600,33,scattered clouds,Lagos,39093
NG,Lagos,6.45,3.55,303.31,303.31,303.31,1010,76,1010,1009,2.15,205,1708495271,1708538288,,,3600,44,scattered clouds,Lagos,128639
NG,Epe,6.55,4.1,304.52,304.52,304.52,1010,63,1010,1008,1.58,213,1708495144,1708538152,,,3600,48,scattered clouds,Lagos,3848
NG,Ebute Ikorodu,6.62,3.51,303.17,303.17,303.17,1010,66,1010,1007,1.89,202,1708495289,1708538290,,,3600,33,scattered clouds,Lagos,579480
NG,Lagos,6.61,3.71,303.33,303.33,303.33,1010,57,1010,1010,1.7,210,1708495240,1708538243,,,3600,29,scattered clouds,Lagos,7421
NG,Ketu Adieowe,6.45,3.09,303.3,303.3,303.3,1009,63,1009,1009,2.07,222,1708495382,1708538399,,,3600,39,scattered clouds,Lagos,99126
NG,Lagos,6.45,3.55,303.31,303.31,303.31,1010,76,1010,1009,2.15,205,1708495271,1708538288,,,3600,44,scattered clouds,Lagos,128639
NG,Epe,6.42,4.16,302.94,302.94,302.94,1010,72,1010,1009,1.6,229,1708495123,1708538143,,,3600,56,broken clouds,Lagos,3909
NG,Epe,6.43,3.97,303.84,303.84,303.84,1010,67,1010,1010,1.45,210,1708495169,1708538188,,,3600,37,scattered clouds,Lagos,4348
NG,Ketu Adieowe,6.5,3.02,303.23,303.23,303.23,1009,57,1009,1008,2.21,219,1708495401,1708538413,,,3600,37,scattered clouds,Lagos,38176
NG,Epe,6.49,4,304.56,304.56,304.56,1010,63,1010,1009,1.56,197,1708495165,1708538178,,,3600,42,scattered clouds,Lagos,6579
NG,Epe,6.49,4,304.56,304.56,304.56,1010,63,1010,1009,1.56,197,1708495165,1708538178,,,3600,42,scattered clouds,Lagos,6579
NG,Ejirin,6.59,3.85,305.8,305.8,305.8,1010,56,1010,1008,1.62,208,1708495206,1708538210,,,3600,30,scattered clouds,Lagos,8408
NG,Otta,6.66,3.67,303.16,303.16,303.16,1010,56,1010,1007,1.52,207,1708495252,1708538250,,,3600,28,scattered clouds,Lagos,12883
NG,Ejirin,6.64,3.82,306.2,306.2,306.2,1010,55,1010,1008,1.49,208,1708495215,1708538215,,,3600,27,scattered clouds,Lagos,8757
NG,Epe,6.46,4.11,303.58,303.58,303.58,1010,68,1010,1009,1.59,218,1708495137,1708538153,,,3600,53,broken clouds,Lagos,3176
NG,Epe,6.46,4.11,303.58,303.58,303.58,1010,68,1010,1009,1.59,218,1708495137,1708538153,,,3600,53,broken clouds,Lagos,3176
NG,Lagos,6.62,3.75,303.29,303.29,303.29,1010,54,1010,1009,1.62,211,1708495231,1708538232,,,3600,27,scattered clouds,Lagos,6450
NG,Ejirin,6.62,3.85,306.02,306.02,306.02,1010,56,1010,1008,1.53,208,1708495207,1708538208,,,3600,28,scattered clouds,Lagos,8675
NG,Otta,6.66,3.67,303.16,303.16,303.16,1010,56,1010,1007,1.52,207,1708495252,1708538250,,,3600,28,scattered clouds,Lagos,12883
NG,Epe,6.54,4.06,304.73,304.73,304.73,1010,62,1010,1010,1.55,207,1708495153,1708538162,,,3600,45,scattered clouds,Lagos,6554
NG,Epe,6.54,4.07,304.59,304.59,304.59,1010,63,1010,1008,1.56,208,1708495150,1708538159,,,3600,46,scattered clouds,Lagos,6032
NG,Lagos,6.56,3.64,303.33,303.33,303.33,1010,63,1010,1010,2.01,207,1708495255,1708538262,,,3600,32,scattered clouds,Lagos,9417
NG,Lagos,6.52,3.66,303.33,303.33,303.33,1010,64,1010,1010,2.17,208,1708495248,1708538259,,,3600,32,scattered clouds,Lagos,22628
NG,Lagos,6.52,3.66,303.33,303.33,303.33,1010,64,1010,1010,2.17,208,1708495248,1708538259,,,3600,32,scattered clouds,Lagos,22628
NG,Otta,6.65,3.64,303.1,303.1,303.1,1010,58,1010,1006,1.59,206,1708495259,1708538257,,,3600,29,scattered clouds,Lagos,13394
NG,Lagos,6.49,3.62,303.3,303.3,303.3,1010,69,1010,1009,2.27,206,1708495256,1708538270,,,3600,36,scattered clouds,Lagos,220918
NG,Ketu Adieowe,6.42,3.14,303.3,303.3,303.3,1010,66,1010,1009,1.98,223,1708495368,1708538388,,,3600,37,scattered clouds,Lagos,156422
NG,Epe,6.41,4.21,302.63,302.63,302.63,1010,74,1010,1009,1.67,235,1708495111,1708538132,,,3600,61,broken clouds,Lagos,5467
NG,Otta,6.66,3.62,303.07,303.07,303.07,1010,58,1010,1005,1.57,206,1708495264,1708538262,,,3600,29,scattered clouds,Lagos,20136
NG,Otta,6.66,3.62,303.07,303.07,303.07,1010,58,1010,1005,1.57,206,1708495264,1708538262,,,3600,29,scattered clouds,Lagos,20136
NG,Lagos,6.52,3.68,303.29,303.29,303.29,1010,62,1010,1009,2.14,210,1708495243,1708538254,,,3600,31,scattered clouds,Lagos,6239
NG,Otta,6.64,3.62,303.21,303.21,303.21,1010,59,1010,1007,1.66,206,1708495263,1708538263,,,3600,30,scattered clouds,Lagos,22362
NG,Epe,6.42,4.16,302.94,302.94,302.94,1010,72,1010,1009,1.6,229,1708495123,1708538143,,,3600,56,broken clouds,Lagos,3909
NG,Ebute Ikorodu,6.63,3.53,303.09,303.09,303.09,1010,64,1010,1005,1.81,203,1708495284,1708538285,,,3600,32,scattered clouds,Lagos,254080
NG,Otta,6.66,3.8,306.41,306.41,306.41,1010,54,1010,1009,1.43,208,1708495221,1708538219,,,3600,26,scattered clouds,Lagos,9305
NG,Lagos,6.5,3.63,303.31,303.31,303.31,1010,67,1010,1009,2.31,206,1708495254,1708538267,,,3600,34,scattered clouds,Lagos,193075
NG,Lagos,6.5,3.63,303.31,303.31,303.31,1010,67,1010,1009,2.31,206,1708495254,1708538267,,,3600,34,scattered clouds,Lagos,193075
NG,Otta,6.66,3.8,306.41,306.41,306.41,1010,54,1010,1009,1.43,208,1708495221,1708538219,,,3600,26,scattered clouds,Lagos,9305
NG,Otta,6.66,3.8,306.41,306.41,306.41,1010,54,1010,1009,1.43,208,1708495221,1708538219,,,3600,26,scattered clouds,Lagos,9305
NG,Lagos,6.5,3.63,303.31,303.31,303.31,1010,67,1010,1009,2.31,206,1708495254,1708538267,,,3600,34,scattered clouds,Lagos,193075
NG,Lagos,6.43,3.73,303.33,303.33,303.33,1009,61,1009,1009,2.48,213,1708495227,1708538246,,,3600,32,scattered clouds,Lagos,4443
NG,Lagos,6.43,3.76,305.33,305.33,305.33,1009,60,1009,1009,2.45,213,1708495220,1708538239,,,3600,31,scattered clouds,Lagos,4836
NG,Badagry,6.41,3.02,303.31,303.31,303.31,1009,63,1009,1009,2.57,207,1708495396,1708538417,,,3600,43,scattered clouds,Lagos,9237
NG,Lagos,6.42,3.2,303.3,303.3,303.3,1009,62,1009,1009,2.54,203,1708495354,1708538374,,,3600,37,scattered clouds,Lagos,287894
NG,Epe,6.54,3.97,306.25,306.25,306.25,1009,55,1009,1008,2.72,183,1708495174,1708538183,,,3600,30,scattered clouds,Lagos,34549
NG,Ketu Adieowe,6.5,3.12,303.27,303.27,303.27,1009,57,1009,1008,2.2,215,1708495377,1708538389,,,3600,39,scattered clouds,Lagos,353284
NG,Otta,6.68,3.62,303.11,303.11,303.11,1009,51,1009,1005,2.02,204,1708495265,1708538261,,,3600,26,scattered clouds,Lagos,17849
NG,Lagos,6.48,3.75,303.28,303.28,303.28,1009,54,1009,1008,2.79,211,1708495225,1708538239,,,3600,27,scattered clouds,Lagos,8034
NG,Ejirin,6.63,3.88,307.78,307.78,307.78,1009,49,1009,1007,2.08,198,1708495200,1708538201,,,3600,24,few clouds,Lagos,9249
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1009,55,1009,1009,2.82,207,1708495236,1708538246,,,3600,26,scattered clouds,Lagos,5646
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1009,55,1009,1009,2.82,207,1708495236,1708538246,,,3600,26,scattered clouds,Lagos,5646
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1009,55,1009,1009,2.82,207,1708495236,1708538246,,,3600,26,scattered clouds,Lagos,5646
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1009,55,1009,1009,2.82,207,1708495236,1708538246,,,3600,26,scattered clouds,Lagos,5646
NG,Lagos,6.52,3.68,303.29,303.29,303.29,1010,62,1010,1009,2.14,210,1708495243,1708538254,,,3600,31,scattered clouds,Lagos,6239
NG,Ejirin,6.65,3.92,307.95,307.95,307.95,1009,49,1009,1007,1.98,196,1708495192,1708538190,,,3600,23,few clouds,Lagos,13288
NG,Epe,6.45,4.09,304.07,304.07,304.07,1009,66,1009,1009,2.6,193,1708495142,1708538159,,,3600,41,scattered clouds,Lagos,3574
NG,Lagos,6.47,3.73,303.28,303.28,303.28,1009,57,1009,1008,2.76,210,1708495229,1708538244,,,3600,28,scattered clouds,Lagos,7944
NG,Lagos,6.47,3.73,303.28,303.28,303.28,1009,57,1009,1008,2.76,210,1708495229,1708538244,,,3600,28,scattered clouds,Lagos,7944
NG,Epe,6.52,3.92,306.21,306.21,306.21,1009,55,1009,1008,2.79,188,1708495186,1708538196,,,3600,30,scattered clouds,Lagos,16080
NG,Ebute Ikorodu,6.51,3.58,303.32,303.32,303.32,1009,70,1009,1009,3.29,197,1708495267,1708538278,,,3600,30,scattered clouds,Lagos,216335
NG,Ebute Ikorodu,6.51,3.58,303.32,303.32,303.32,1009,70,1009,1009,3.29,197,1708495267,1708538278,,,3600,30,scattered clouds,Lagos,216335
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1009,55,1009,1009,2.82,207,1708495236,1708538246,,,3600,26,scattered clouds,Lagos,5646
NG,Epe,6.41,4.09,303.15,303.15,303.15,1010,71,1010,1010,1.46,223,1708495140,1708538160,,,3600,46,scattered clouds,Lagos,2952
NG,Lagos,6.44,3.51,303.32,303.32,303.32,1010,79,1010,1009,2.92,198,1708495280,1708538298,,,3600,40,scattered clouds,Lagos,114599
NG,Ketu Adieowe,6.46,3.15,303.3,303.3,303.3,1009,57,1009,1009,2.84,198,1708495368,1708538384,,,3600,39,scattered clouds,Lagos,358626
NG,Ebute Ikorodu,6.67,3.51,303.03,303.03,303.03,1009,56,1009,1004,2.33,199,1708495291,1708538288,,,3600,27,scattered clouds,Lagos,180123
NG,Lagos,6.49,3.65,303.31,303.31,303.31,1009,63,1009,1009,3.08,203,1708495249,1708538262,,,3600,29,scattered clouds,Lagos,29752
NG,Lagos,6.43,3.46,303.31,303.31,303.31,1010,77,1010,1009,2.79,199,1708495292,1708538311,,,3600,41,scattered clouds,Lagos,132892
NG,Ebute Ikorodu,6.56,3.53,303.27,303.27,303.27,1009,69,1009,1008,3.08,196,1708495281,1708538288,,,3600,30,scattered clouds,Lagos,691861
NG,Ketu Adieowe,6.4,3.1,303.33,303.33,303.33,1009,64,1009,1009,2.47,207,1708495377,1708538399,,,3600,40,scattered clouds,Lagos,20223
NG,Lagos,6.43,3.46,303.31,303.31,303.31,1010,77,1010,1009,2.79,199,1708495292,1708538311,,,3600,41,scattered clouds,Lagos,132892
NG,Epe,6.4,4.28,302.9,302.9,302.9,1009,72,1009,1009,2.42,217,1708495094,1708538115,,,3600,53,broken clouds,Lagos,5943
NG,Ketu Adieowe,6.43,3.1,303.31,303.31,303.31,1009,61,1009,1009,2.65,202,1708495378,1708538397,,,3600,40,scattered clouds,Lagos,101109
NG,Lagos,6.45,3.48,303.31,303.31,303.31,1010,78,1010,1009,3.03,196,1708495288,1708538305,,,3600,39,scattered clouds,Lagos,109548
NG,Lagos,6.45,3.48,303.31,303.31,303.31,1010,78,1010,1009,3.03,196,1708495288,1708538305,,,3600,39,scattered clouds,Lagos,109548
NG,Epe,6.68,3.98,308.09,308.09,308.09,1009,48,1009,1005,1.84,195,1708495178,1708538175,,,3600,21,few clouds,Lagos,15919
NG,Lagos,6.43,3.62,303.26,303.26,303.26,1010,72,1010,1008,1.96,213,1708495253,1708538272,,,3600,43,scattered clouds,Lagos,56200
NG,Lagos,6.43,3.68,303.25,303.25,303.25,1009,65,1009,1008,2.54,209,1708495239,1708538258,,,3600,34,scattered clouds,Lagos,5959
NG,Lagos,6.43,3.68,303.25,303.25,303.25,1009,65,1009,1008,2.54,209,1708495239,1708538258,,,3600,34,scattered clouds,Lagos,5959
NG,Ebute Ikorodu,6.62,3.61,303.09,303.09,303.09,1009,56,1009,1005,2.45,201,1708495265,1708538266,,,3600,27,scattered clouds,Lagos,39900
NG,Lagos,6.56,3.75,303.32,303.32,303.32,1009,50,1009,1009,2.54,210,1708495228,1708538235,,,3600,25,scattered clouds,Lagos,6085
NG,Epe,6.63,3.99,307.26,307.26,307.26,1009,51,1009,1004,2.15,189,1708495174,1708538174,,,3600,24,few clouds,Lagos,54770
NG,Epe,6.63,3.99,307.26,307.26,307.26,1009,51,1009,1004,2.15,189,1708495174,1708538174,,,3600,24,few clouds,Lagos,54770
NG,Epe,6.5,4.09,304.11,304.11,304.11,1010,65,1010,1009,1.65,210,1708495144,1708538156,,,3600,53,broken clouds,Lagos,3171
NG,Epe,6.51,4.09,304.2,304.2,304.2,1010,65,1010,1009,1.63,211,1708495144,1708538156,,,3600,52,broken clouds,Lagos,3000
NG,Epe,6.41,4.27,302.88,302.88,302.88,1009,72,1009,1009,2.49,216,1708495097,1708538117,,,3600,53,broken clouds,Lagos,6545
NG,Ketu Adieowe,6.46,3.04,303.25,303.25,303.25,1009,57,1009,1008,2.87,199,1708495394,1708538410,,,3600,42,scattered clouds,Lagos,32015
NG,Ejirin,6.66,3.83,308.26,308.26,308.26,1009,47,1009,1007,1.89,203,1708495214,1708538211,,,3600,24,few clouds,Lagos,10159
NG,Ebute Ikorodu,6.67,3.54,303.09,303.09,303.09,1009,55,1009,1005,2.27,200,1708495284,1708538281,,,3600,27,scattered clouds,Lagos,127663
NG,Otta,6.64,3.77,306.34,306.34,306.34,1010,54,1010,1009,1.52,209,1708495227,1708538227,,,3600,27,scattered clouds,Lagos,8664
NG,Epe,6.65,3.99,307.66,307.66,307.66,1009,50,1009,1005,2.02,191,1708495175,1708538173,,,3600,23,few clouds,Lagos,31154
NG,Otta,6.68,3.71,303.07,303.07,303.07,1009,47,1009,1004,1.84,207,1708495243,1708538239,,,3600,25,scattered clouds,Lagos,11998
NG,Epe,6.61,3.99,307.06,307.06,307.06,1009,52,1009,1005,2.28,187,1708495173,1708538175,,,3600,26,scattered clouds,Lagos,65283
NG,Epe,6.61,3.99,307.06,307.06,307.06,1009,52,1009,1005,2.28,187,1708495173,1708538175,,,3600,26,scattered clouds,Lagos,65283
NG,Epe,6.65,3.99,307.66,307.66,307.66,1009,50,1009,1005,2.02,191,1708495175,1708538173,,,3600,23,few clouds,Lagos,31154
NG,Ebute Ikorodu,6.54,3.5,303.31,303.31,303.31,1010,75,1010,1009,2.34,198,1708495287,1708538296,,,3600,38,scattered clouds,Lagos,671391
NG,Epe,6.5,3.93,304.88,304.88,304.88,1010,60,1010,1008,1.72,202,1708495182,1708538195,,,3600,39,scattered clouds,Lagos,7546
NG,Lagos,6.45,3.61,303.3,303.3,303.3,1010,72,1010,1009,2.08,209,1708495257,1708538274,,,3600,41,scattered clouds,Lagos,94666
NG,Lagos,6.43,3.49,303.31,303.31,303.31,1010,79,1010,1009,2.82,198,1708495285,1708538304,,,3600,41,scattered clouds,Lagos,113796
NG,Lagos,6.57,3.66,303.31,303.31,303.31,1009,57,1009,1009,2.67,204,1708495250,1708538256,,,3600,27,scattered clouds,Lagos,8623
NG,Lagos,6.57,3.66,303.31,303.31,303.31,1009,57,1009,1009,2.67,204,1708495250,1708538256,,,3600,27,scattered clouds,Lagos,8623
NG,Ketu Adieowe,6.46,3.16,303.29,303.29,303.29,1009,62,1009,1009,2.08,218,1708495365,1708538381,,,3600,38,scattered clouds,Lagos,422952
NG,Ketu Adieowe,6.46,3.16,303.29,303.29,303.29,1009,62,1009,1009,2.08,218,1708495365,1708538381,,,3600,38,scattered clouds,Lagos,422952
NG,Epe,6.57,3.96,306.76,306.76,306.76,1009,54,1009,1008,2.51,186,1708495178,1708538184,,,3600,28,scattered clouds,Lagos,61776
NG,Otta,6.64,3.76,303.26,303.26,303.26,1009,47,1009,1008,2.01,209,1708495229,1708538229,,,3600,25,scattered clouds,Lagos,8029
NG,Ejirin,6.51,3.89,305.14,305.14,305.14,1010,59,1010,1009,1.77,206,1708495192,1708538204,,,3600,36,scattered clouds,Lagos,8104
NG,Lagos,6.6,3.66,303.18,303.18,303.18,1009,55,1009,1006,2.47,204,1708495252,1708538255,,,3600,26,scattered clouds,Lagos,10970
NG,Lagos,6.4,3.38,303.31,303.31,303.31,1010,74,1010,1009,1.88,215,1708495310,1708538331,,,3600,42,scattered clouds,Lagos,179962
NG,Lagos,6.58,3.62,303.23,303.23,303.23,1009,59,1009,1007,2.7,201,1708495260,1708538266,,,3600,27,scattered clouds,Lagos,13198
NG,Lagos,6.6,3.66,303.18,303.18,303.18,1009,55,1009,1006,2.47,204,1708495252,1708538255,,,3600,26,scattered clouds,Lagos,10970
NG,Otta,6.64,3.76,303.26,303.26,303.26,1009,47,1009,1008,2.01,209,1708495229,1708538229,,,3600,25,scattered clouds,Lagos,8029
NG,Lagos,6.4,3.38,303.31,303.31,303.31,1010,74,1010,1009,1.88,215,1708495310,1708538331,,,3600,42,scattered clouds,Lagos,179962
NG,Lagos,6.49,3.67,303.28,303.28,303.28,1009,61,1009,1008,3.03,204,1708495244,1708538258,,,3600,28,scattered clouds,Lagos,10963
NG,Ebute Ikorodu,6.58,3.59,303.2,303.2,303.2,1009,62,1009,1007,2.77,199,1708495267,1708538273,,,3600,28,scattered clouds,Lagos,28793
NG,Ketu Adieowe,6.46,3.18,303.29,303.29,303.29,1009,58,1009,1008,2.83,197,1708495360,1708538377,,,3600,39,scattered clouds,Lagos,468051
NG,Lagos,6.49,3.63,303.27,303.27,303.27,1009,66,1009,1008,3.13,201,1708495254,1708538267,,,3600,30,scattered clouds,Lagos,197030
NG,Ejirin,6.51,3.89,305.14,305.14,305.14,1010,59,1010,1009,1.77,206,1708495192,1708538204,,,3600,36,scattered clouds,Lagos,8104
NG,Lagos,6.42,3.53,303.33,303.33,303.33,1010,78,1010,1010,1.99,207,1708495275,1708538294,,,3600,49,scattered clouds,Lagos,111974
NG,Lagos,6.42,3.58,303.33,303.33,303.33,1009,74,1009,1009,2.6,204,1708495263,1708538282,,,3600,39,scattered clouds,Lagos,97630
NG,Ejirin,6.51,3.89,305.14,305.14,305.14,1010,59,1010,1009,1.77,206,1708495192,1708538204,,,3600,36,scattered clouds,Lagos,8104
NG,Ejirin,6.6,3.84,305.96,305.96,305.96,1010,56,1010,1009,1.6,209,1708495208,1708538212,,,3600,29,scattered clouds,Lagos,8363
NG,Epe,6.39,4.19,302.81,302.81,302.81,1009,72,1009,1009,2.22,212,1708495115,1708538137,,,3600,48,scattered clouds,Lagos,3117
NG,Ebute Ikorodu,6.64,3.58,303.23,303.23,303.23,1009,56,1009,1007,2.38,201,1708495273,1708538272,,,3600,27,scattered clouds,Lagos,80595
NG,Epe,6.5,3.97,304.78,304.78,304.78,1010,61,1010,1009,1.64,198,1708495173,1708538185,,,3600,41,scattered clouds,Lagos,7372
NG,Epe,6.46,4.13,303.9,303.9,303.9,1009,67,1009,1008,2.71,198,1708495132,1708538149,,,3600,45,scattered clouds,Lagos,3503
NG,Lagos,6.6,3.8,307.76,307.76,307.76,1009,49,1009,1009,2.26,205,1708495218,1708538221,,,3600,25,scattered clouds,Lagos,7493
NG,Lagos,6.49,3.63,303.27,303.27,303.27,1009,66,1009,1008,3.13,201,1708495254,1708538267,,,3600,30,scattered clouds,Lagos,197030
NG,Lagos,6.58,3.76,303.33,303.33,303.33,1009,49,1009,1009,2.4,209,1708495227,1708538232,,,3600,25,scattered clouds,Lagos,5847
NG,Ebute Ikorodu,6.53,3.52,303.33,303.33,303.33,1010,74,1010,1010,2.36,199,1708495282,1708538292,,,3600,38,scattered clouds,Lagos,543490
NG,Epe,6.55,4.08,305.66,305.66,305.66,1009,58,1009,1008,2.71,190,1708495149,1708538156,,,3600,38,scattered clouds,Lagos,5444
NG,Epe,6.57,4.12,304.67,304.67,304.67,1010,63,1010,1009,1.57,216,1708495140,1708538146,,,3600,47,scattered clouds,Lagos,2955
NG,Epe,6.44,3.9,304.94,304.94,304.94,1009,62,1009,1009,2.44,195,1708495187,1708538205,,,3600,32,scattered clouds,Lagos,4764
NG,Epe,6.44,3.9,304.94,304.94,304.94,1009,62,1009,1009,2.44,195,1708495187,1708538205,,,3600,32,scattered clouds,Lagos,4764
NG,Ejirin,6.61,3.87,305.94,305.94,305.94,1010,56,1010,1009,1.54,207,1708495202,1708538204,,,3600,29,scattered clouds,Lagos,9707
NG,Ejirin,6.61,3.87,305.94,305.94,305.94,1010,56,1010,1009,1.54,207,1708495202,1708538204,,,3600,29,scattered clouds,Lagos,9707
NG,Ketu Adieowe,6.49,3.11,303.34,303.34,303.34,1009,54,1009,1009,3.07,195,1708495379,1708538392,,,3600,41,scattered clouds,Lagos,319044
NG,Epe,6.39,4.19,302.81,302.81,302.81,1009,72,1009,1009,2.22,212,1708495115,1708538137,,,3600,48,scattered clouds,Lagos,3117
NG,Epe,6.41,4.23,302.79,302.79,302.79,1009,72,1009,1009,2.45,214,1708495106,1708538127,,,3600,51,broken clouds,Lagos,5545
NG,Epe,6.62,3.98,307.27,307.27,307.27,1009,51,1009,1006,2.21,188,1708495176,1708538177,,,3600,25,scattered clouds,Lagos,58742
NG,Epe,6.65,3.99,307.66,307.66,307.66,1009,50,1009,1005,2.02,191,1708495175,1708538173,,,3600,23,few clouds,Lagos,31154
NG,Epe,6.54,3.96,306.3,306.3,306.3,1009,55,1009,1008,2.71,184,1708495177,1708538186,,,3600,30,scattered clouds,Lagos,33845
NG,Epe,6.56,4.09,305.78,305.78,305.78,1009,58,1009,1008,2.65,192,1708495147,1708538154,,,3600,38,scattered clouds,Lagos,4946
NG,Lagos,6.47,3.64,303.29,303.29,303.29,1009,66,1009,1009,2.93,203,1708495250,1708538266,,,3600,31,scattered clouds,Lagos,92080
NG,Lagos,6.57,3.83,307.22,307.22,307.22,1009,51,1009,1008,2.44,201,1708495209,1708538216,,,3600,26,scattered clouds,Lagos,8157
NG,Lagos,6.57,3.83,307.22,307.22,307.22,1009,51,1009,1008,2.44,201,1708495209,1708538216,,,3600,26,scattered clouds,Lagos,8157
NG,Epe,6.54,3.96,306.3,306.3,306.3,1009,55,1009,1008,2.71,184,1708495177,1708538186,,,3600,30,scattered clouds,Lagos,33845
NG,Ejirin,6.62,3.91,307.58,307.58,307.58,1009,50,1009,1008,2.16,195,1708495193,1708538194,,,3600,25,scattered clouds,Lagos,23383
NG,Lagos,6.47,3.64,303.29,303.29,303.29,1009,66,1009,1009,2.93,203,1708495250,1708538266,,,3600,31,scattered clouds,Lagos,92080
NG,Epe,6.42,4.12,303.49,303.49,303.49,1009,69,1009,1008,2.37,200,1708495133,1708538153,,,3600,43,scattered clouds,Lagos,3495
NG,Badagry,6.4,3.07,303.3,303.3,303.3,1009,64,1009,1009,2.48,208,1708495384,1708538406,,,3600,41,scattered clouds,Lagos,7998
NG,Epe,6.54,4.08,305.48,305.48,305.48,1009,59,1009,1008,2.77,190,1708495148,1708538157,,,3600,38,scattered clouds,Lagos,4640
NG,Lagos,6.42,3.41,303.29,303.29,303.29,1009,73,1009,1009,2.65,200,1708495303,1708538323,,,3600,40,scattered clouds,Lagos,173519
